#  L TT            EE            BB            TE            PP            PT            PE           
4626 2.8533486e-01 7.2766133e-03 8.3228742e-04 -1.0207139e-02 1.5316052e-10 6.2159617e-08 1.0951803e-10
4627 2.8490217e-01 7.2601404e-03 8.3169109e-04 -1.0182438e-02 1.5307930e-10 6.2109453e-08 1.1004258e-10
4628 2.8446997e-01 7.2437488e-03 8.3109504e-04 -1.0157597e-02 1.5299813e-10 6.2059421e-08 1.1055583e-10
4629 2.8403758e-01 7.2273639e-03 8.3049936e-04 -1.0132783e-02 1.5291699e-10 6.2009509e-08 1.1105773e-10
4630 2.8360431e-01 7.2111341e-03 8.2990416e-04 -1.0107942e-02 1.5283594e-10 6.1959753e-08 1.1154832e-10
4631 2.8317024e-01 7.1949105e-03 8.2930953e-04 -1.0082948e-02 1.5275490e-10 6.1910136e-08 1.1202756e-10
4632 2.8273326e-01 7.1787672e-03 8.2871556e-04 -1.0057895e-02 1.5267396e-10 6.1860678e-08 1.1249544e-10
4633 2.8229495e-01 7.1627040e-03 8.2812236e-04 -1.0032733e-02 1.5259308e-10 6.1811376e-08 1.1295195e-10
4634 2.8185251e-01 7.1466466e-03 8.2753001e-04 -1.0007487e-02 1.5251221e-10 6.1762222e-08 1.1339705e-10
4635 2.8140685e-01 7.1307431e-03 8.2693860e-04 -9.9821068e-03 1.5243144e-10 6.1713249e-08 1.1383077e-10
4636 2.8095745e-01 7.1149192e-03 8.2634823e-04 -9.9566213e-03 1.5235069e-10 6.1664441e-08 1.1425307e-10
4637 2.8050382e-01 7.0991001e-03 8.2575898e-04 -9.9309101e-03 1.5227002e-10 6.1615818e-08 1.1466395e-10
4638 2.8004479e-01 7.0833597e-03 8.2517092e-04 -9.9051523e-03 1.5218942e-10 6.1567378e-08 1.1506340e-10
4639 2.7958145e-01 7.0676974e-03 8.2458412e-04 -9.8791569e-03 1.5210883e-10 6.1519110e-08 1.1545137e-10
4640 2.7911271e-01 7.0521870e-03 8.2399864e-04 -9.8531063e-03 1.5202834e-10 6.1471051e-08 1.1582790e-10
4641 2.7863829e-01 7.0366789e-03 8.2341456e-04 -9.8268127e-03 1.5194790e-10 6.1423189e-08 1.1619295e-10
4642 2.7815868e-01 7.0212465e-03 8.2283190e-04 -9.8003873e-03 1.5186747e-10 6.1375524e-08 1.1654649e-10
4643 2.7767371e-01 7.0058888e-03 8.2225073e-04 -9.7738686e-03 1.5178714e-10 6.1328075e-08 1.1688855e-10
4644 2.7718325e-01 6.9906044e-03 8.2167106e-04 -9.7471481e-03 1.5170683e-10 6.1280825e-08 1.1721906e-10
4645 2.7668798e-01 6.9753919e-03 8.2109292e-04 -9.7201929e-03 1.5162661e-10 6.1233809e-08 1.1753807e-10
4646 2.7618713e-01 6.9602498e-03 8.2051633e-04 -9.6931946e-03 1.5154645e-10 6.1187017e-08 1.1784553e-10
4647 2.7568075e-01 6.9451018e-03 8.1994130e-04 -9.6659747e-03 1.5146630e-10 6.1140447e-08 1.1814143e-10
4648 2.7516966e-01 6.9300946e-03 8.1936781e-04 -9.6386529e-03 1.5138625e-10 6.1094119e-08 1.1842576e-10
4649 2.7465401e-01 6.9151519e-03 8.1879587e-04 -9.6112016e-03 1.5130621e-10 6.1048017e-08 1.1869849e-10
4650 2.7413399e-01 6.9001969e-03 8.1822543e-04 -9.5835943e-03 1.5122627e-10 6.1002174e-08 1.1895965e-10
4651 2.7361056e-01 6.8853026e-03 8.1765649e-04 -9.5559572e-03 1.5114638e-10 6.0956579e-08 1.1920921e-10
4652 2.7308251e-01 6.8705459e-03 8.1708899e-04 -9.5281339e-03 1.5106651e-10 6.0911216e-08 1.1944720e-10
4653 2.7255158e-01 6.8557078e-03 8.1652289e-04 -9.5002693e-03 1.5098673e-10 6.0866088e-08 1.1967371e-10
4654 2.7201811e-01 6.8410146e-03 8.1595814e-04 -9.4723600e-03 1.5090697e-10 6.0821164e-08 1.1988875e-10
4655 2.7148169e-01 6.8263211e-03 8.1539468e-04 -9.4444773e-03 1.5082730e-10 6.0776459e-08 1.2009243e-10
4656 2.7094419e-01 6.8117050e-03 8.1483244e-04 -9.4165441e-03 1.5074768e-10 6.0731950e-08 1.2028477e-10
4657 2.7040452e-01 6.7971694e-03 8.1427133e-04 -9.3887060e-03 1.5066808e-10 6.0687618e-08 1.2046582e-10
4658 2.6986456e-01 6.7826433e-03 8.1371130e-04 -9.3608859e-03 1.5058857e-10 6.0643466e-08 1.2063566e-10
4659 2.6932474e-01 6.7682039e-03 8.1315225e-04 -9.3332291e-03 1.5050912e-10 6.0599476e-08 1.2079433e-10
4660 2.6878475e-01 6.7538543e-03 8.1259410e-04 -9.3056574e-03 1.5042969e-10 6.0555623e-08 1.2094186e-10
4661 2.6824575e-01 6.7394490e-03 8.1203675e-04 -9.2782409e-03 1.5035034e-10 6.0511923e-08 1.2107837e-10
4662 2.6770817e-01 6.7252139e-03 8.1148012e-04 -9.2509745e-03 1.5027102e-10 6.0468346e-08 1.2120385e-10
4663 2.6717316e-01 6.7109290e-03 8.1092412e-04 -9.2238522e-03 1.5019178e-10 6.0424893e-08 1.2131840e-10
4664 2.6664037e-01 6.6967460e-03 8.1036864e-04 -9.1970158e-03 1.5011260e-10 6.0381548e-08 1.2142206e-10
4665 2.6611019e-01 6.6825938e-03 8.0981361e-04 -9.1703830e-03 1.5003344e-10 6.0338283e-08 1.2151485e-10
4666 2.6558371e-01 6.6685499e-03 8.0925893e-04 -9.1440187e-03 1.4995436e-10 6.0295118e-08 1.2159689e-10
4667 2.6506125e-01 6.6544689e-03 8.0870451e-04 -9.1179127e-03 1.4987531e-10 6.0252019e-08 1.2166819e-10
4668 2.6454311e-01 6.6405029e-03 8.0815027e-04 -9.0920530e-03 1.4979634e-10 6.0208990e-08 1.2172882e-10
4669 2.6402954e-01 6.6265069e-03 8.0759612e-04 -9.0665006e-03 1.4971743e-10 6.0166013e-08 1.2177885e-10
4670 2.6352150e-01 6.6125589e-03 8.0704200e-04 -9.0412409e-03 1.4963854e-10 6.0123062e-08 1.2181828e-10
4671 2.6301916e-01 6.5987369e-03 8.0648782e-04 -9.0163319e-03 1.4955974e-10 6.0080154e-08 1.2184723e-10
4672 2.6252266e-01 6.5848965e-03 8.0593353e-04 -8.9916074e-03 1.4948099e-10 6.0037266e-08 1.2186573e-10
4673 2.6203206e-01 6.5711162e-03 8.0537906e-04 -8.9672710e-03 1.4940226e-10 5.9994377e-08 1.2187382e-10
4674 2.6154815e-01 6.5573263e-03 8.0482437e-04 -8.9432277e-03 1.4932361e-10 5.9951492e-08 1.2187158e-10
4675 2.6107016e-01 6.5436055e-03 8.0426941e-04 -8.9195296e-03 1.4924499e-10 5.9908578e-08 1.2185902e-10
4676 2.6059876e-01 6.5299589e-03 8.0371414e-04 -8.8960789e-03 1.4916646e-10 5.9865652e-08 1.2183626e-10
4677 2.6013382e-01 6.5163173e-03 8.0315854e-04 -8.8729250e-03 1.4908798e-10 5.9822690e-08 1.2180333e-10
4678 2.5967444e-01 6.5027603e-03 8.0260258e-04 -8.8501158e-03 1.4900951e-10 5.9779673e-08 1.2176026e-10
4679 2.5922187e-01 6.4891450e-03 8.0204627e-04 -8.8275498e-03 1.4893114e-10 5.9736604e-08 1.2170714e-10
4680 2.5877509e-01 6.4756258e-03 8.0148958e-04 -8.8051984e-03 1.4885278e-10 5.9693451e-08 1.2164397e-10
4681 2.5833452e-01 6.4621346e-03 8.0093253e-04 -8.7831808e-03 1.4877452e-10 5.9650231e-08 1.2157089e-10
4682 2.5789906e-01 6.4486776e-03 8.0037514e-04 -8.7613924e-03 1.4869631e-10 5.9606919e-08 1.2148789e-10
4683 2.5746902e-01 6.4352614e-03 7.9981742e-04 -8.7398022e-03 1.4861811e-10 5.9563497e-08 1.2139504e-10
4684 2.5704397e-01 6.4218928e-03 7.9925941e-04 -8.7183785e-03 1.4854000e-10 5.9519969e-08 1.2129242e-10
4685 2.5662266e-01 6.4085047e-03 7.9870115e-04 -8.6971638e-03 1.4846195e-10 5.9476315e-08 1.2118005e-10
4686 2.5620606e-01 6.3951784e-03 7.9814267e-04 -8.6761255e-03 1.4838392e-10 5.9432511e-08 1.2105798e-10
4687 2.5579362e-01 6.3819215e-03 7.9758404e-04 -8.6552315e-03 1.4830597e-10 5.9388573e-08 1.2092631e-10
4688 2.5538326e-01 6.3686673e-03 7.9702531e-04 -8.6344493e-03 1.4822804e-10 5.9344471e-08 1.2078506e-10
4689 2.5497663e-01 6.3554978e-03 7.9646655e-04 -8.6137468e-03 1.4815020e-10 5.9300206e-08 1.2063430e-10
4690 2.5457235e-01 6.3423469e-03 7.9590782e-04 -8.5931665e-03 1.4807241e-10 5.9255761e-08 1.2047408e-10
4691 2.5416980e-01 6.3292225e-03 7.9534921e-04 -8.5726029e-03 1.4799465e-10 5.9211111e-08 1.2030443e-10
4692 2.5376835e-01 6.3161330e-03 7.9479078e-04 -8.5520254e-03 1.4791696e-10 5.9166272e-08 1.2012546e-10
4693 2.5336809e-01 6.3030867e-03 7.9423261e-04 -8.5314787e-03 1.4783930e-10 5.9121213e-08 1.1993718e-10
4694 2.5296839e-01 6.2900921e-03 7.9367480e-04 -8.5109338e-03 1.4776173e-10 5.9075937e-08 1.1973967e-10
4695 2.5256862e-01 6.2771577e-03 7.9311741e-04 -8.4902890e-03 1.4768420e-10 5.9030424e-08 1.1953298e-10
4696 2.5216815e-01 6.2642922e-03 7.9256055e-04 -8.4695922e-03 1.4760670e-10 5.8984652e-08 1.1931713e-10
4697 2.5176639e-01 6.2514298e-03 7.9200428e-04 -8.4488183e-03 1.4752928e-10 5.8938636e-08 1.1909224e-10
4698 2.5136349e-01 6.2385792e-03 7.9144870e-04 -8.4279437e-03 1.4745192e-10 5.8892351e-08 1.1885832e-10
4699 2.5095741e-01 6.2258234e-03 7.9089388e-04 -8.4069466e-03 1.4737457e-10 5.8845779e-08 1.1861543e-10
4700 2.5054986e-01 6.2130966e-03 7.9033990e-04 -8.3858806e-03 1.4729731e-10 5.8798924e-08 1.1836364e-10
4701 2.5013809e-01 6.2004821e-03 7.8978684e-04 -8.3645826e-03 1.4722007e-10 5.8751757e-08 1.1810297e-10
4702 2.4972394e-01 6.1878402e-03 7.8923476e-04 -8.3431291e-03 1.4714292e-10 5.8704315e-08 1.1783354e-10
4703 2.4930627e-01 6.1752546e-03 7.8868374e-04 -8.3215281e-03 1.4706582e-10 5.8656597e-08 1.1755541e-10
4704 2.4888476e-01 6.1627343e-03 7.8813383e-04 -8.2997895e-03 1.4698874e-10 5.8608608e-08 1.1726863e-10
4705 2.4845911e-01 6.1502884e-03 7.8758509e-04 -8.2779990e-03 1.4691174e-10 5.8560375e-08 1.1697329e-10
4706 2.4802981e-01 6.1379259e-03 7.8703756e-04 -8.2560217e-03 1.4683480e-10 5.8511904e-08 1.1666946e-10
4707 2.4759742e-01 6.1255812e-03 7.8649129e-04 -8.2339468e-03 1.4675787e-10 5.8463193e-08 1.1635719e-10
4708 2.4716102e-01 6.1132631e-03 7.8594631e-04 -8.2117913e-03 1.4668103e-10 5.8414284e-08 1.1603660e-10
4709 2.4672050e-01 6.1010543e-03 7.8540266e-04 -8.1894995e-03 1.4660421e-10 5.8365168e-08 1.1570772e-10
4710 2.4627581e-01 6.0888891e-03 7.8486034e-04 -8.1672401e-03 1.4652747e-10 5.8315872e-08 1.1537065e-10
4711 2.4582841e-01 6.0767756e-03 7.8431936e-04 -8.1448861e-03 1.4645079e-10 5.8266401e-08 1.1502544e-10
4712 2.4537610e-01 6.0647219e-03 7.8377974e-04 -8.1225350e-03 1.4637413e-10 5.8216754e-08 1.1467216e-10
4713 2.4492119e-01 6.0527360e-03 7.8324147e-04 -8.1001367e-03 1.4629755e-10 5.8166972e-08 1.1431092e-10
4714 2.4446228e-01 6.0407513e-03 7.8270454e-04 -8.0777912e-03 1.4622102e-10 5.8117054e-08 1.1394176e-10
4715 2.4400104e-01 6.0289241e-03 7.8216892e-04 -8.0555248e-03 1.4614451e-10 5.8067005e-08 1.1356475e-10
4716 2.4353615e-01 6.0171132e-03 7.8163459e-04 -8.0332909e-03 1.4606809e-10 5.8016853e-08 1.1317999e-10
4717 2.4306933e-01 6.0053259e-03 7.8110151e-04 -8.0111176e-03 1.4599169e-10 5.7966588e-08 1.1278751e-10
4718 2.4260010e-01 5.9935695e-03 7.8056964e-04 -7.9890336e-03 1.4591537e-10 5.7916251e-08 1.1238742e-10
4719 2.4212872e-01 5.9819251e-03 7.8003894e-04 -7.9671426e-03 1.4583910e-10 5.7865842e-08 1.1197979e-10
4720 2.4165701e-01 5.9703255e-03 7.7950935e-04 -7.9453253e-03 1.4576285e-10 5.7815366e-08 1.1156467e-10
4721 2.4118379e-01 5.9587774e-03 7.7898082e-04 -7.9236857e-03 1.4568669e-10 5.7764849e-08 1.1114216e-10
4722 2.4071090e-01 5.9472132e-03 7.7845327e-04 -7.9022534e-03 1.4561054e-10 5.7714284e-08 1.1071228e-10
4723 2.4023795e-01 5.9357880e-03 7.7792664e-04 -7.8809833e-03 1.4553448e-10 5.7663711e-08 1.1027518e-10
4724 2.3976530e-01 5.9243597e-03 7.7740087e-04 -7.8599787e-03 1.4545847e-10 5.7613128e-08 1.0983088e-10
4725 2.3929405e-01 5.9130089e-03 7.7687587e-04 -7.8391938e-03 1.4538248e-10 5.7562543e-08 1.0937946e-10
4726 2.3882384e-01 5.9015935e-03 7.7635157e-04 -7.8187305e-03 1.4530657e-10 5.7511980e-08 1.0892100e-10
4727 2.3835503e-01 5.8903426e-03 7.7582789e-04 -7.7984672e-03 1.4523072e-10 5.7461447e-08 1.0845558e-10
4728 2.3788943e-01 5.8790395e-03 7.7530476e-04 -7.7785043e-03 1.4515488e-10 5.7410941e-08 1.0798323e-10
4729 2.3742592e-01 5.8678392e-03 7.7478210e-04 -7.7588666e-03 1.4507913e-10 5.7360504e-08 1.0750408e-10
4730 2.3696480e-01 5.8565991e-03 7.7425983e-04 -7.7395036e-03 1.4500339e-10 5.7310127e-08 1.0701817e-10
4731 2.3650787e-01 5.8454000e-03 7.7373788e-04 -7.7205121e-03 1.4492774e-10 5.7259836e-08 1.0652558e-10
4732 2.3605391e-01 5.8342479e-03 7.7321617e-04 -7.7018390e-03 1.4485215e-10 5.7209639e-08 1.0602639e-10
4733 2.3560464e-01 5.8231492e-03 7.7269463e-04 -7.6835040e-03 1.4477657e-10 5.7159532e-08 1.0552064e-10
4734 2.3515955e-01 5.8120360e-03 7.7217321e-04 -7.6654511e-03 1.4470107e-10 5.7109558e-08 1.0500845e-10
4735 2.3471808e-01 5.8009890e-03 7.7165183e-04 -7.6477714e-03 1.4462562e-10 5.7059715e-08 1.0448987e-10
4736 2.3428260e-01 5.7899404e-03 7.7113044e-04 -7.6304057e-03 1.4455020e-10 5.7010008e-08 1.0396495e-10
4737 2.3385098e-01 5.7788967e-03 7.7060899e-04 -7.6132935e-03 1.4447485e-10 5.6960464e-08 1.0343381e-10
4738 2.3342554e-01 5.7679389e-03 7.7008743e-04 -7.5965955e-03 1.4439953e-10 5.6911075e-08 1.0289646e-10
4739 2.3300407e-01 5.7569995e-03 7.6956572e-04 -7.5801739e-03 1.4432429e-10 5.6861882e-08 1.0235304e-10
4740 2.3258879e-01 5.7460110e-03 7.6904384e-04 -7.5640377e-03 1.4424909e-10 5.6812883e-08 1.0180359e-10
4741 2.3217817e-01 5.7351292e-03 7.6852175e-04 -7.5482023e-03 1.4417392e-10 5.6764084e-08 1.0124817e-10
4742 2.3177285e-01 5.7242124e-03 7.6799944e-04 -7.5326370e-03 1.4409883e-10 5.6715512e-08 1.0068688e-10
4743 2.3137272e-01 5.7133424e-03 7.6747689e-04 -7.5173470e-03 1.4402379e-10 5.6667173e-08 1.0011978e-10
4744 2.3097759e-01 5.7024521e-03 7.6695410e-04 -7.5022917e-03 1.4394877e-10 5.6619065e-08 9.9546914e-11
4745 2.3058725e-01 5.6916235e-03 7.6643107e-04 -7.4874668e-03 1.4387383e-10 5.6571229e-08 9.8968407e-11
4746 2.3020147e-01 5.6808641e-03 7.6590782e-04 -7.4728521e-03 1.4379895e-10 5.6523663e-08 9.8384305e-11
4747 2.2981996e-01 5.6700332e-03 7.6538435e-04 -7.4584117e-03 1.4372408e-10 5.6476374e-08 9.7794670e-11
4748 2.2944315e-01 5.6592874e-03 7.6486069e-04 -7.4441388e-03 1.4364929e-10 5.6429388e-08 9.7199598e-11
4749 2.2906922e-01 5.6485602e-03 7.6433688e-04 -7.4300039e-03 1.4357452e-10 5.6382698e-08 9.6599126e-11
4750 2.2869929e-01 5.6378600e-03 7.6381294e-04 -7.4160217e-03 1.4349984e-10 5.6336342e-08 9.5993372e-11
4751 2.2833223e-01 5.6271944e-03 7.6328892e-04 -7.4020370e-03 1.4342520e-10 5.6290317e-08 9.5382388e-11
4752 2.2796770e-01 5.6165685e-03 7.6276487e-04 -7.3882264e-03 1.4335058e-10 5.6244612e-08 9.4766240e-11
4753 2.2760535e-01 5.6059867e-03 7.6224084e-04 -7.3744488e-03 1.4327605e-10 5.6199232e-08 9.4145031e-11
4754 2.2724555e-01 5.5954536e-03 7.6171689e-04 -7.3607115e-03 1.4320156e-10 5.6154162e-08 9.3518827e-11
4755 2.2688720e-01 5.5848998e-03 7.6119307e-04 -7.3469483e-03 1.4312710e-10 5.6109381e-08 9.2887687e-11
4756 2.2653065e-01 5.5743299e-03 7.6066945e-04 -7.3332421e-03 1.4305271e-10 5.6064907e-08 9.2251735e-11
4757 2.2617480e-01 5.5638230e-03 7.6014609e-04 -7.3196021e-03 1.4297834e-10 5.6020713e-08 9.1611015e-11
4758 2.2581926e-01 5.5533840e-03 7.5962307e-04 -7.3058901e-03 1.4290406e-10 5.5976803e-08 9.0965631e-11
4759 2.2546440e-01 5.5428693e-03 7.5910045e-04 -7.2921916e-03 1.4282983e-10 5.5933164e-08 9.0315649e-11
4760 2.2510987e-01 5.5324323e-03 7.5857829e-04 -7.2783705e-03 1.4275561e-10 5.5889773e-08 8.9661129e-11
4761 2.2475458e-01 5.5220036e-03 7.5805668e-04 -7.2645891e-03 1.4268147e-10 5.5846649e-08 8.9002192e-11
4762 2.2439894e-01 5.5116626e-03 7.5753567e-04 -7.2507140e-03 1.4260739e-10 5.5803772e-08 8.8338896e-11
4763 2.2404264e-01 5.5012654e-03 7.5701533e-04 -7.2367617e-03 1.4253332e-10 5.5761125e-08 8.7671311e-11
4764 2.2368467e-01 5.4908913e-03 7.5649573e-04 -7.2227505e-03 1.4245933e-10 5.5718716e-08 8.6999535e-11
4765 2.2332549e-01 5.4806194e-03 7.5597692e-04 -7.2086260e-03 1.4238537e-10 5.5676514e-08 8.6323619e-11
4766 2.2296415e-01 5.4703059e-03 7.5545897e-04 -7.1944096e-03 1.4231148e-10 5.5634540e-08 8.5643682e-11
4767 2.2260118e-01 5.4600298e-03 7.5494193e-04 -7.1800502e-03 1.4223764e-10 5.5592772e-08 8.4959783e-11
4768 2.2223642e-01 5.4497957e-03 7.5442584e-04 -7.1656473e-03 1.4216382e-10 5.5551194e-08 8.4271991e-11
4769 2.2186974e-01 5.4395340e-03 7.5391076e-04 -7.1511532e-03 1.4209009e-10 5.5509813e-08 8.3580406e-11
4770 2.2150030e-01 5.4293233e-03 7.5339672e-04 -7.1365964e-03 1.4201640e-10 5.5468614e-08 8.2885098e-11
4771 2.2112805e-01 5.4190937e-03 7.5288374e-04 -7.1219329e-03 1.4194273e-10 5.5427575e-08 8.2186125e-11
4772 2.2075369e-01 5.4089238e-03 7.5237187e-04 -7.1071944e-03 1.4186914e-10 5.5386715e-08 8.1483607e-11
4773 2.2037726e-01 5.3988177e-03 7.5186112e-04 -7.0923403e-03 1.4179560e-10 5.5346012e-08 8.0777604e-11
4774 2.1999880e-01 5.3887051e-03 7.5135150e-04 -7.0774798e-03 1.4172207e-10 5.5305453e-08 8.0068184e-11
4775 2.1961765e-01 5.3785899e-03 7.5084303e-04 -7.0625008e-03 1.4164863e-10 5.5265041e-08 7.9355447e-11
4776 2.1923395e-01 5.3684758e-03 7.5033570e-04 -7.0475153e-03 1.4157521e-10 5.5224750e-08 7.8639444e-11
4777 2.1884858e-01 5.3584408e-03 7.4982951e-04 -7.0325626e-03 1.4150187e-10 5.5184597e-08 7.7920291e-11
4778 2.1846175e-01 5.3484139e-03 7.4932444e-04 -7.0175341e-03 1.4142857e-10 5.5144562e-08 7.7198050e-11
4779 2.1807293e-01 5.3383986e-03 7.4882048e-04 -7.0025453e-03 1.4135530e-10 5.5104630e-08 7.6472790e-11
4780 2.1768311e-01 5.3283981e-03 7.4831760e-04 -6.9875638e-03 1.4128210e-10 5.5064805e-08 7.5744609e-11
4781 2.1729182e-01 5.3184154e-03 7.4781578e-04 -6.9725581e-03 1.4120895e-10 5.5025074e-08 7.5013577e-11
4782 2.1690011e-01 5.3084535e-03 7.4731497e-04 -6.9577199e-03 1.4113582e-10 5.4985415e-08 7.4279756e-11
4783 2.1650679e-01 5.2985153e-03 7.4681514e-04 -6.9428699e-03 1.4106278e-10 5.4945846e-08 7.3543261e-11
4784 2.1611444e-01 5.2886033e-03 7.4631625e-04 -6.9282004e-03 1.4098974e-10 5.4906340e-08 7.2804145e-11
4785 2.1572118e-01 5.2786460e-03 7.4581823e-04 -6.9136065e-03 1.4091679e-10 5.4866902e-08 7.2062504e-11
4786 2.1532810e-01 5.2687944e-03 7.4532104e-04 -6.8990577e-03 1.4084389e-10 5.4827516e-08 7.1318409e-11
4787 2.1493631e-01 5.2589023e-03 7.4482462e-04 -6.8847457e-03 1.4077100e-10 5.4788163e-08 7.0571923e-11
4788 2.1454543e-01 5.2490463e-03 7.4432891e-04 -6.8706392e-03 1.4069820e-10 5.4748860e-08 6.9823159e-11
4789 2.1415509e-01 5.2392286e-03 7.4383385e-04 -6.8566317e-03 1.4062544e-10 5.4709586e-08 6.9072179e-11
4790 2.1376713e-01 5.2294513e-03 7.4333938e-04 -6.8428392e-03 1.4055270e-10 5.4670326e-08 6.8319054e-11
4791 2.1338118e-01 5.2196423e-03 7.4284544e-04 -6.8293019e-03 1.4048004e-10 5.4631086e-08 6.7563880e-11
4792 2.1299682e-01 5.2098777e-03 7.4235196e-04 -6.8159109e-03 1.4040744e-10 5.4591851e-08 6.6806729e-11
4793 2.1261514e-01 5.2000854e-03 7.4185887e-04 -6.8028529e-03 1.4033484e-10 5.4552600e-08 6.6047664e-11
4794 2.1223644e-01 5.1904158e-03 7.4136613e-04 -6.7900164e-03 1.4026233e-10 5.4513350e-08 6.5286796e-11
4795 2.1186028e-01 5.1807222e-03 7.4087366e-04 -6.7774370e-03 1.4018983e-10 5.4474075e-08 6.4524180e-11
4796 2.1148768e-01 5.1710064e-03 7.4038140e-04 -6.7650745e-03 1.4011741e-10 5.4434779e-08 6.3759912e-11
4797 2.1111888e-01 5.1614191e-03 7.3988932e-04 -6.7530356e-03 1.4004505e-10 5.4395448e-08 6.2994064e-11
4798 2.1075261e-01 5.1518133e-03 7.3939735e-04 -6.7412770e-03 1.3997269e-10 5.4356061e-08 6.2226699e-11
4799 2.1039130e-01 5.1421910e-03 7.3890544e-04 -6.7298279e-03 1.3990042e-10 5.4316635e-08 6.1457926e-11
4800 2.1003288e-01 5.1326285e-03 7.3841356e-04 -6.7186417e-03 1.3982820e-10 5.4277150e-08 6.0687812e-11
4801 2.0967897e-01 5.1231267e-03 7.3792166e-04 -6.7077425e-03 1.3975599e-10 5.4237594e-08 5.9916427e-11
4802 2.0932896e-01 5.1136097e-03 7.3742971e-04 -6.6971465e-03 1.3968386e-10 5.4197991e-08 5.9143868e-11
4803 2.0898297e-01 5.1041493e-03 7.3693769e-04 -6.6867923e-03 1.3961179e-10 5.4158345e-08 5.8370210e-11
4804 2.0864033e-01 5.0946687e-03 7.3644557e-04 -6.6766911e-03 1.3953972e-10 5.4118657e-08 5.7595522e-11
4805 2.0830181e-01 5.0852399e-03 7.3595334e-04 -6.6668527e-03 1.3946774e-10 5.4078964e-08 5.6819913e-11
4806 2.0796743e-01 5.0757862e-03 7.3546099e-04 -6.6572108e-03 1.3939577e-10 5.4039261e-08 5.6043445e-11
4807 2.0763717e-01 5.0663796e-03 7.3496850e-04 -6.6477721e-03 1.3932388e-10 5.3999573e-08 5.5266214e-11
4808 2.0731024e-01 5.0570177e-03 7.3447590e-04 -6.6386162e-03 1.3925205e-10 5.3959906e-08 5.4488296e-11
4809 2.0698656e-01 5.0476242e-03 7.3398317e-04 -6.6295245e-03 1.3918022e-10 5.3920259e-08 5.3709758e-11
4810 2.0666676e-01 5.0382711e-03 7.3349034e-04 -6.6206484e-03 1.3910848e-10 5.3880671e-08 5.2930711e-11
4811 2.0634997e-01 5.0289564e-03 7.3299743e-04 -6.6119158e-03 1.3903678e-10 5.3841143e-08 5.2151222e-11
4812 2.0603605e-01 5.0196036e-03 7.3250446e-04 -6.6033277e-03 1.3896510e-10 5.3801679e-08 5.1371367e-11
4813 2.0572481e-01 5.0102107e-03 7.3201146e-04 -6.5947361e-03 1.3889350e-10 5.3762306e-08 5.0591243e-11
4814 2.0541608e-01 5.0009244e-03 7.3151847e-04 -6.5862895e-03 1.3882195e-10 5.3723029e-08 4.9810924e-11
4815 2.0510964e-01 4.9915941e-03 7.3102553e-04 -6.5779132e-03 1.3875041e-10 5.3683849e-08 4.9030480e-11
4816 2.0480528e-01 4.9822179e-03 7.3053267e-04 -6.5695321e-03 1.3867895e-10 5.3644803e-08 4.8250019e-11
4817 2.0450204e-01 4.9729425e-03 7.3003996e-04 -6.5612198e-03 1.3860751e-10 5.3605886e-08 4.7469603e-11
4818 2.0420117e-01 4.9636174e-03 7.2954743e-04 -6.5528272e-03 1.3853615e-10 5.3567122e-08 4.6689328e-11
4819 2.0390022e-01 4.9543152e-03 7.2905514e-04 -6.5445024e-03 1.3846484e-10 5.3528518e-08 4.5909270e-11
4820 2.0360045e-01 4.9449596e-03 7.2856315e-04 -6.5360226e-03 1.3839354e-10 5.3490074e-08 4.5129499e-11
4821 2.0330164e-01 4.9356974e-03 7.2807151e-04 -6.5275370e-03 1.3832232e-10 5.3451827e-08 4.4350120e-11
4822 2.0300208e-01 4.9263783e-03 7.2758027e-04 -6.5189728e-03 1.3825114e-10 5.3413778e-08 4.3571204e-11
4823 2.0270306e-01 4.9170746e-03 7.2708951e-04 -6.5103323e-03 1.3817998e-10 5.3375933e-08 4.2792829e-11
4824 2.0240364e-01 4.9077845e-03 7.2659926e-04 -6.5015442e-03 1.3810891e-10 5.3338317e-08 4.2015086e-11
4825 2.0210292e-01 4.8985061e-03 7.2610959e-04 -6.4926132e-03 1.3803788e-10 5.3300936e-08 4.1238053e-11
4826 2.0180222e-01 4.8892375e-03 7.2562056e-04 -6.4835448e-03 1.3796686e-10 5.3263791e-08 4.0461803e-11
4827 2.0149994e-01 4.8799767e-03 7.2513221e-04 -6.4743460e-03 1.3789592e-10 5.3226919e-08 3.9686436e-11
4828 2.0119670e-01 4.8707218e-03 7.2464459e-04 -6.4650253e-03 1.3782500e-10 5.3190315e-08 3.8912021e-11
4829 2.0089243e-01 4.8614707e-03 7.2415775e-04 -6.4554439e-03 1.3775416e-10 5.3154002e-08 3.8138650e-11
4830 2.0058558e-01 4.8522214e-03 7.2367174e-04 -6.4457620e-03 1.3768336e-10 5.3117988e-08 3.7366399e-11
4831 2.0027837e-01 4.8429715e-03 7.2318658e-04 -6.4359183e-03 1.3761258e-10 5.3082273e-08 3.6595343e-11
4832 1.9996858e-01 4.8337191e-03 7.2270232e-04 -6.4258532e-03 1.3754188e-10 5.3046894e-08 3.5825581e-11
4833 1.9965698e-01 4.8244616e-03 7.2221899e-04 -6.4156575e-03 1.3747123e-10 5.3011851e-08 3.5057187e-11
